,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,location_t,parent_sta,wheelchair,Route,Route_Dir,Shelter,Bench,Schedule,Light,Reaitime,PK_MD_WE,jurisdicti,relative_p,cardinal_d,primary_st,address_ra,cross_loca,geometry
1651,14443,7723,7723,Merryturn & Sudbury (NB),This stop (#7723) is northbound on the 101 block of Merryturn Rd nearside Sudbury Way,43.096236,-89.290798,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,0.0,Merryturn,101,Sudbury,POINT (-89.29079716362337 43.09623848943236)
1652,14444,7729,7729,Turner & Ruth (NB),This stop (#7729) is northbound on the 4901 block of Turner Ave nearside Ruth St,43.069739,-89.314192,MMT,0,,1,16,,0,0,0,0,0,111,CMAD,3,0.0,Turner,4901,Ruth,POINT (-89.31419122078016 43.06974143873393)
1653,14445,7733,7733,Merryturn & Kevins (NB),This stop (#7733) is northbound on the 699 block of Merryturn Rd farside Kevins Way,43.08887,-89.292924,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,0.0,Merryturn,699,Kevins,POINT (-89.29292317942507 43.08887247955671)
1654,14446,7734,7734,Milwaukee & Walbridge (WB),This stop (#7734) is westbound on the 4198 block of Milwaukee St farside Walbridge Ave (N),43.09854,-89.313578,MMT,0,,1,"30, 32",,0,0,0,0,0,111,CMAD,1,270.0,Milwaukee,4198,Walbridge,POINT (-89.31357715236398 43.09854246322699)
1655,14447,7739,7739,Pflaum & Groveland (EB),This stop (#7739) is eastbound on the 699 block of Pflaum Rd nearside Groveland Ter,43.061973,-89.320153,MMT,0,,1,"16, 31",,0,0,1,0,0,111,CMAD,3,90.0,Pflaum,699,Groveland,POINT (-89.3201522381469 43.06197542557906)
1656,14448,7745,7745,Atwood & Margaret (NB),This stop (#7745) is northbound on the 3700 block of Atwood Ave nearside Margaret St,43.087458,-89.327029,MMT,0,,1,"16, 31",,0,0,0,0,0,111,CMAD,3,0.0,Atwood,3700,Margaret,POINT (-89.32702817631991 43.08746043755936)
1657,14449,7748,7748,Cottage Grove & Ellen (WB),This stop (#7748) is westbound on the 5300 block of Cottage Grove Rd nearside Ellen Ave,43.084578,-89.289684,MMT,0,,1,33,,0,0,0,0,0,100,CMAD,3,270.0,Cottage Grove,5300,Ellen,POINT (-89.28968318974158 43.08458047954601)
1658,14450,7751,7751,Atlas & Cottage Grove (NB),This stop (#7751) is northbound on the 999 block of Atlas Ave farside Cottage Grove Rd,43.084478,-89.306822,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,0.0,Atlas,999,Cottage Grove,POINT (-89.30682118714611 43.08448045980384)
1659,14451,7752,7752,S Sprecher & Dominion (SB),This stop (#7752) is southbound on the 500 block of Sprecher Rd (S) farside Dominion Dr,43.09133,-89.266963,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,180.0,S Sprecher,500,Dominion,POINT (-89.26696217940277 43.09133251460417)
1660,14452,7758,7758,Tompkins & Groveland (WB),This stop (#7758) is westbound on the 600 block of Tompkins Dr nearside Groveland Ter,43.058561,-89.319479,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,270.0,Tompkins,600,Groveland,POINT (-89.31947824686308 43.05856342290013)
1661,14453,7760,7760,S Thompson & Rustic Wood (SB),This stop (#7760) is southbound on the 2000 block of Thompson Dr (S) farside Rustic Woods Dr,43.070129,-89.281874,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,180.0,S Thompson,2000,Rustic Wood,POINT (-89.28187322332738 43.07013147525779)
1662,14454,7762,7762,Merryturn & Spicebush (SB),This stop (#7762) is southbound on the 598 block of Merryturn Rd nearside Spicebush Ln,43.090669,-89.29208,MMT,0,,0,32,,0,0,0,0,0,111,CMAD,3,180.0,Merryturn,598,Spicebush,POINT (-89.29207917504026 43.09067148240731)
1663,14455,7764,7764,Vondron & E Buckeye (SB),This stop (#7764) is southbound on the 1800 block of Vondron Rd farside Buckeye Rd (E),43.073076,-89.291632,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,Vondron,1800,E Buckeye,POINT (-89.29163121490613 43.07307846707715)
1664,14456,7766,7766,Starker & Vondron (WB),This stop (#7766) is westbound on the 5198 block of Starker Ave farside Vondron Rd,43.077194,-89.291884,MMT,0,,1,32,,0,0,0,0,0,111,CMAD,1,270.0,Starker,5198,Vondron,POINT (-89.29188320586738 43.07719647005181)
1665,14457,7767,7767,Dennett & Ring (EB),This stop (#7767) is eastbound on the 3701 block of Dennett Dr farside Ring St,43.090113,-89.321519,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,90.0,Dennett,3701,Ring,POINT (-89.32151817164151 43.09011544609079)
1666,14458,7778,7778,North Star & Sharpsburg (SB),This stop (#7778) is southbound on the 898 block of North Star Dr nearside Sharpsburg Dr,43.08583,-89.279817,MMT,0,,1,33,,0,0,0,0,0,100,CMAD,3,180.0,North Star,898,Sharpsburg,POINT (-89.27981618896311 43.0858324926184)
1667,14459,7782,7782,Dempsey & Pinney (SB),This stop (#7782) is southbound on the 798 block of Dempsey Rd nearside Pinney St,43.08608,-89.31645,MMT,0,,1,39,,0,0,0,0,0,110,CMAD,3,180.0,Dempsey,798,Pinney,POINT (-89.31644918221679 43.08608244943149)
1668,14460,7790,7790,S Sprecher & Sharpsburg (SB),This stop (#7790) is southbound on the 800 block of Sprecher Rd (S) farside Sharpsburg Dr,43.087552,-89.266984,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,180.0,S Sprecher,800,Sharpsburg,POINT (-89.26698318706896 43.08755451046834)
1669,14461,7792,7792,S Thompson & E Buckeye (SB),This stop (#7792) is southbound on the 1800 block of Thompson Dr (S) farside Buckeye Rd (E),43.073228,-89.283003,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,180.0,S Thompson,1800,E Buckeye,POINT (-89.28300221597654 43.07323047718208)
1670,14462,7802,7802,S Stoughton W & Tompkins (SB),This stop (#7802) is southbound on the 2698 block of S Stoughton Frontage (W) nearside Tompkins Dr,43.058822,-89.310111,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,180.0,S Stoughton W,2698,Tompkins,POINT (-89.31011024597186 43.05882443411544)
1671,14463,7807,7807,S Stoughton W & Pflaum (NB),This stop (#7807) is northbound on the 2501 block of S Stoughton Frontage (W) nearside Pflaum Rd,43.061373,-89.309811,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,0.0,S Stoughton W,2501,Pflaum,POINT (-89.30981024020636 43.0613754358636)
1672,14464,7811,7811,Amnicon & Cottage Grove (NB),This stop (#7811) is northbound on the 911 block of Amnicon Trl farside Cottage Grove Rd,43.085646,-89.260469,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,0.0,Amnicon,911,Cottage Grove,POINT (-89.260468192209 43.08564851580002)
1673,14465,7814,7814,Dominion & Traveler (WB),This stop (#7814) is westbound on the 6300 block of Dominion Dr nearside Traveler Ln,43.091781,-89.269864,MMT,0,,0,33,,0,0,0,0,0,100,CMAD,3,270.0,Dominion,6300,Traveler,POINT (-89.26986317707947 43.09178351133026)
1674,14466,7815,7815,World Dairy & Dairy (EB),This stop (#7815) is eastbound on the 5001 block of World Dairy Dr farside Dairy Dr,43.056247,-89.294725,MMT,0,,0,39,,0,0,0,0,0,110,CMAD,1,90.0,World Dairy,5001,Dairy,POINT (-89.29472425236659 43.05624944821881)
1675,14467,7822,7822,Vondron & Dolores (SB),This stop (#7822) is southbound on the 2000 block of Vondron Rd farside Dolores Dr,43.069951,-89.291614,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,180.0,Vondron,2000,Dolores,POINT (-89.29161322239082 43.06995346358242)
1676,14468,7823,7823,Buckeye & Davies (EB),This stop (#7823) is eastbound on the 4301 block of Buckeye Rd farside Davies St,43.0767,-89.319896,MMT,0,,1,"16, 39",,0,0,0,0,0,111,CMAD,1,90.0,Buckeye,4301,Davies,POINT (-89.31989520400192 43.07670243752224)
1677,14469,7825,7825,Cottage Grove & Inwood (EB),This stop (#7825) is eastbound on the 5101 block of Cottage Grove Rd farside Inwood Way,43.084196,-89.292895,MMT,0,,0,32,,0,0,0,0,0,111,CMAD,1,90.0,Cottage Grove,5101,Inwood,POINT (-89.2928941902864 43.08419847575205)
1678,14470,7829,7829,Dempsey & Rockwell (NB),This stop (#7829) is northbound on the 751 block of Dempsey Rd nearside Rockwell Dr,43.087691,-89.316188,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,0.0,Dempsey,751,Rockwell,POINT (-89.31618717832899 43.08769345114743)
1679,14471,7830,7830,Inwood & Open Wood (SB),This stop (#7830) is southbound on the 900 block of Inwood Way farside Open Wood Way,43.0858,-89.294349,MMT,0,,0,32,,0,0,0,0,0,111,CMAD,1,180.0,Inwood,900,Open Wood,POINT (-89.294348185725 43.08580247511986)
1680,14472,7834,7834,Atwood & Cottage Grove (SB),This stop (#7834) is southbound on the 3901 block of Atwood Ave farside Cottage Grove Rd,43.083356,-89.325035,MMT,0,,1,"16, 31",,0,0,1,0,0,111,CMON,1,180.0,Atwood,3901,Cottage Grove,POINT (-89.32503418662262 43.08335843693626)
1681,14473,7836,7836,Acewood & Martha (SB),This stop (#7836) is southbound on the 900 block of Acewood Blvd farside Martha Ln,43.085728,-89.303363,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,Acewood,900,Martha,POINT (-89.30336218502893 43.08573046476555)
1682,14474,7838,7838,Buckeye & Lakeview (WB),This stop (#7838) is westbound on the 4398 block of Buckeye Rd farside Lakeview Ave (E),43.075454,-89.317923,MMT,0,,1,16,,0,0,0,0,0,111,CMAD,1,270.0,Buckeye,4398,Lakeview,POINT (-89.31792220628232 43.07545643874519)
1683,14475,7840,7840,S Thompson & Grafton (SB),This stop (#7840) is southbound on the 1504 block of Thompson Dr (S) nearside Grafton Rd,43.076889,-89.28286,MMT,0,,1,32,,0,0,0,0,0,111,CMAD,3,180.0,S Thompson,1504,Grafton,POINT (-89.28285920816249 43.07689148086546)
1684,14476,7842,7842,Milwaukee & Portland (WB),This stop (#7842) is westbound on the 4398 block of Milwaukee St farside Portland Pkwy,43.098768,-89.308033,MMT,0,,1,"30, 32",,0,0,0,0,0,111,CMAD,1,270.0,Milwaukee,4398,Portland,POINT (-89.30803215335645 43.09877047022167)
1685,14477,7843,7843,Advance & Pflaum (NB),This stop (#7843) is northbound on the 2499 block of Advance Rd farside Pflaum Rd,43.062665,-89.303032,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,0.0,Advance,2499,Pflaum,POINT (-89.30303123831901 43.06266744447463)
1686,14478,7852,7852,S Thompson & Blacksmith (SB),This stop (#7852) is southbound on the 2110 block of Thompson Dr (S) nearside Blacksmith Ln,43.06824,-89.281853,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,180.0,S Thompson,2110,Blacksmith,POINT (-89.28185222643766 43.06824247308239)
1687,14479,7861,7861,Vondron & Dolores (NB),This stop (#7861) is northbound on the 2001 block of Vondron Rd nearside Dolores Dr,43.070166,-89.291317,MMT,0,,0,39,,0,0,0,0,0,110,CMAD,3,0.0,Vondron,2001,Dolores,POINT (-89.29131622145169 43.07016846406516)
1688,14480,7867,7867,Wyalusing & Summertown (NB),This stop (#7867) is northbound on the 231 block of Wyalusing Dr nearside Summertown Dr,43.096571,-89.26195,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,0.0,Wyalusing,231,Summertown,POINT (-89.26194916891306 43.09657352580748)
1689,14481,7888,7888,Atwood & Walter (SB),This stop (#7888) is southbound on the 3500 block of Atwood Ave farside Walter St,43.089178,-89.32925,MMT,0,,1,"16, 31",,0,0,0,0,0,111,CMAD,1,180.0,Atwood,3500,Walter,POINT (-89.32924917126748 43.08918043645491)
1690,14482,7892,7892,Milwaukee & N Thompson (WB),This stop (#7892) is westbound on the 5398 block of Milwaukee St farside Thompson Dr (N),43.099109,-89.289298,MMT,0,,1,None,,0,0,1,0,0,000,CMAD,1,270.0,Milwaukee,5398,N Thompson,POINT (-89.28929715721573 43.09911149402438)
1691,14483,7895,7895,S Thompson & Forge (EB),This stop (#7895) is eastbound on the 2201 block of Thompson Dr (S) nearside Forge Dr,43.066255,-89.284054,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,90.0,S Thompson,2201,Forge,POINT (-89.28405323142292 43.06625746883485)
1692,14484,7898,7898,Acewood & Goldfinch (SB),This stop (#7898) is southbound on the 698 block of Acewood Blvd nearside Goldfinch Dr,43.088781,-89.302863,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,180.0,Acewood,698,Goldfinch,POINT (-89.30286217836658 43.08878346802985)
1693,14485,7903,7903,Tompkins & Herro (EB),This stop (#7903) is eastbound on the 999 block of Tompkins Dr nearside Herro Ln,43.058415,-89.315283,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,90.0,Tompkins,999,Herro,POINT (-89.31528224732027 43.05841742808723)
1694,14486,7906,7906,S Thompson & Droster (SB),This stop (#7906) is southbound on the 1101 block of Thompson Dr (S) farside Droster Rd,43.082793,-89.286046,MMT,0,,1,32,,0,0,0,0,0,111,CMAD,1,180.0,S Thompson,1101,Droster,POINT (-89.28604519491014 43.08279548246801)
1695,14487,7907,7907,Inwood & Open Wood (NB),This stop (#7907) is northbound on the 901 block of Inwood Way nearside Open Wood Way,43.08597,-89.294114,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,0.0,Inwood,901,Open Wood,POINT (-89.29411318593253 43.08597247561585)
1696,14488,7912,7912,Acewood & Agate (SB),This stop (#7912) is southbound on the 218 block of Acewood Blvd nearside Agate Ln,43.094743,-89.302359,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,180.0,Acewood,218,Agate,POINT (-89.30235816461723 43.09474547348832)
1697,14489,7913,7913,Milwaukee & Kurt (EB),This stop (#7913) is eastbound on the 5199 block of Milwaukee St nearside Kurt Dr,43.098844,-89.293176,MMT,0,,1,"32, 33",,0,0,0,0,0,111,CMAD,3,90.0,Milwaukee,5199,Kurt,POINT (-89.29317515742578 43.09884648915605)
1698,14490,7916,7916,Starker & Woodvale (WB),This stop (#7916) is westbound on the 5000 block of Starker Ave nearside Woodvale Dr,43.077144,-89.295501,MMT,0,,0,32,,0,0,0,0,0,111,CMAD,3,270.0,Starker,5000,Woodvale,POINT (-89.29550020481655 43.07714646635245)
1699,14491,7917,7917,Tompkins & Alder (EB),This stop (#7917) is eastbound on the 299 block of Tompkins Dr nearside Alder Rd,43.058269,-89.323429,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,90.0,Tompkins,299,Alder,POINT (-89.32342824649039 43.05827141859662)
1700,14492,7919,7919,Kings Mill & E Buckeye (NB),This stop (#7919) is northbound on the 1699 block of Kings Mill Way farside Buckeye Rd (E),43.07546,-89.277838,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,0.0,Kings Mill,1699,E Buckeye,POINT (-89.27783721166762 43.07546248460994)
1701,14493,7920,7920,Agriculture & World Dairy (SB),This stop (#7920) is southbound on the 2900 block of Agriculture Dr farside World Dairy Dr,43.05611,-89.291677,MMT,0,,1,31,,0,0,0,0,0,111,CMAD,1,180.0,Agriculture,2900,World Dairy,POINT (-89.29167625354171 43.0561124505895)
1702,14494,7925,7925,Acewood & Cottage Grove (NB),This stop (#7925) is northbound on the 999 block of Acewood Blvd farside Cottage Grove Rd,43.084546,-89.302846,MMT,0,,1,32,,1,0,1,0,0,111,CMAD,1,0.0,Acewood,999,Cottage Grove,POINT (-89.30284518791777 43.08454846412739)
1703,14495,7926,7926,Hargrove & Tulane (WB),This stop (#7926) is westbound on the 3530 block of Hargrove St nearside Tulane Ave,43.090913,-89.325555,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,3,270.0,Hargrove,3530,Tulane,POINT (-89.32555416882903 43.09091544219325)
1704,14496,7929,7929,Milwaukee & Milky (EB),This stop (#7929) is eastbound on the 5901 block of Milwaukee St farside Milky Way,43.099071,-89.279048,MMT,0,,1,33,,0,0,0,0,0,100,CMAD,1,90.0,Milwaukee,5901,Milky,POINT (-89.27904715946406 43.09907350692936)
1705,14497,7940,7940,North Star & Dominion (SB),This stop (#7940) is southbound on the 500 block of North Star Dr farside Dominion Dr,43.091152,-89.2752,MMT,0,,0,33,,0,0,0,0,0,100,CMAD,1,180.0,North Star,500,Dominion,POINT (-89.27519917819872 43.09115450386985)
1706,14498,7943,7943,Acewood & Agate (NB),This stop (#7943) is northbound on the 219 block of Acewood Blvd farside Agate Ln,43.094877,-89.302063,MMT,0,,1,32,,0,0,0,0,0,111,CMAD,1,0.0,Acewood,219,Agate,POINT (-89.30206216452186 43.09487947416682)
1707,14499,7944,7944,Amnicon & Aztalan (SB),This stop (#7944) is southbound on the 706 block of Amnicon Trl nearside Aztalan Dr,43.089049,-89.260906,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,3,180.0,Amnicon,706,Aztalan,POINT (-89.2609051851979 43.08905151926274)
1708,14500,7955,7955,Monona & Buckeye (NB),This stop (#7955) is northbound on the 4100 block of Monona Dr nearside Buckeye Rd,43.079675,-89.32388,MMT,0,,1,31,,0,0,0,0,0,111,CMAD,3,0.0,Monona,4100,Buckeye,POINT (-89.32387919528639 43.07967743494504)
1709,14501,7968,7968,E Buckeye & Twilight (WB),This stop (#7968) is westbound on the 4898 block of Buckeye Rd (E) farside Twilight Trl,43.073432,-89.298866,MMT,0,,1,39,,0,0,0,0,0,110,CMAD,1,270.0,E Buckeye,4898,Twilight,POINT (-89.29886521308886 43.07343445951221)
1710,14502,7969,7969,Acewood & Onyx (NB),This stop (#7969) is northbound on the 401 block of Acewood Blvd nearside Onyx Ln,43.091779,-89.30208,MMT,0,,1,32,,0,0,0,0,0,111,CMAD,3,0.0,Acewood,401,Onyx,POINT (-89.30207917121517 43.09178147171408)
1711,14503,7984,7984,E Buckeye & Ellen (WB),This stop (#7984) is westbound on the 5400 block of Buckeye Rd (E) nearside Ellen Ave,43.073573,-89.288237,MMT,0,,1,32,,0,0,0,0,0,111,CMAD,3,270.0,E Buckeye,5400,Ellen,POINT (-89.28823621368521 43.07357547116506)
1712,14504,7987,7987,Vondron & D A T C P Building (NB),This stop (#7987) is northbound on the 2599 block of Vondron Rd adjacent D A T C P Building,43.062466,-89.291307,MMT,0,,1,39,,0,0,0,0,0,110,CMAD,2,0.0,Vondron,2599,D A T C P Building,POINT (-89.29130623841064 43.06246845735072)
1713,14505,7989,7989,Cottage Grove & Atlas (EB),This stop (#7989) is eastbound on the 4401 block of Cottage Grove Rd farside Atlas Ave,43.083958,-89.306564,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,90.0,Cottage Grove,4401,Atlas,POINT (-89.30656318758052 43.08396045889324)
1714,14506,7990,7990,Dempsey & Overpass (SB),This stop (#7990) is southbound on the 112 block of Dempsey Rd adjacent Pedestrian Overpass,43.095597,-89.316435,MMT,0,,0,39,,0,0,0,0,0,110,CMAD,2,180.0,Dempsey,112,Overpass,POINT (-89.31643415924856 43.09559945687334)
1715,14507,7991,7991,Cottage Grove & Ellen (EB),This stop (#7991) is eastbound on the 5301 block of Cottage Grove Rd farside Ellen Ave,43.084238,-89.289389,MMT,0,,1,32,,0,0,0,0,0,111,CMAD,1,90.0,Cottage Grove,5301,Ellen,POINT (-89.28938819026787 43.08424047963905)
1716,14508,7996,7996,Pflaum & Advance (WB),This stop (#7996) is westbound on the 4698 block of Pflaum Rd farside Advance Rd,43.062496,-89.303551,MMT,0,,0,31,,0,0,0,0,0,111,CMAD,1,270.0,Pflaum,4698,Advance,POINT (-89.30355023749355 43.06249844358088)
1717,14509,8100,8100,Raymond & Prairie (WB),This stop (#8100) is westbound on the 6200 block of Raymond Rd farside Prairie Rd,43.032042,-89.48917,MMT,0,,1,"50, 51",,0,0,1,0,0,111,CMAD,1,270.0,Raymond,6200,Prairie,POINT (-89.48916932623463 43.03204424139445)
1718,14510,8101,8101,Raymond & Prairie (EB),This stop (#8101) is eastbound on the 6199 block of Raymond Rd farside Prairie Rd,43.031702,-89.488368,MMT,0,,1,51,,0,0,1,0,0,111,CMAD,1,90.0,Raymond,6199,Prairie,POINT (-89.48836732728809 43.03170424175789)
1719,14511,8118,8118,S Whitney & Tolman (SB),This stop (#8118) is southbound on the 1498 block of Whitney Way (S) nearside Tolman Ter,43.037007,-89.477873,MMT,0,,0,50,,0,0,0,0,0,111,CMAD,3,180.0,S Whitney,1498,Tolman,POINT (-89.47787230932626 43.03700925191922)
1720,14512,8124,8124,S Gammon & Watts (SB),This stop (#8124) is southbound on the 700 block of Gammon Rd (S) farside Watts Rd,43.04993,-89.503317,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,S Gammon,700,Watts,POINT (-89.50331627124416 43.0499322302502)
1721,14513,8131,8131,S Gammon & Schroeder (NB),This stop (#8131) is northbound on the 899 block of Gammon Rd (S) farside Schroeder Rd,43.046501,-89.50303,MMT,0,,1,50,,0,0,1,0,0,111,CMAD,1,0.0,S Gammon,899,Schroeder,POINT (-89.50302928204995 43.04650322981598)
1722,14514,8134,8134,Reetz & Black Oak (SB),This stop (#8134) is southbound on the 2000 block of Reetz Rd farside Black Oak Dr,43.0325,-89.461769,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,180.0,Reetz,2000,Black Oak,POINT (-89.461768321718 43.03250226694938)
1723,14515,8135,8135,Reetz & Raymond (NB),This stop (#8135) is northbound on the 2099 block of Reetz Rd farside Raymond Rd,43.03216,-89.461473,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,0.0,Reetz,2099,Raymond,POINT (-89.46147232288139 43.03216226727736)
1724,14516,8137,8137,Manchester & Westin (NB),This stop (#8137) is northbound on the 3499 block of Manchester Rd farside Westin Dr,43.010895,-89.492172,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,0.0,Manchester,3499,Westin,POINT (-89.49217139485187 43.01089723807851)
1725,14517,8138,8138,S Whitney & Piping Rock (WB),This stop (#8138) is westbound on the 1198 block of Whitney Way (S) nearside Piping Rock Rd,43.041823,-89.477643,MMT,0,,1,"50, 51",,0,0,0,0,0,111,CMAD,3,270.0,S Whitney,1198,Piping Rock,POINT (-89.47764229454793 43.04182525262504)
1726,14518,8145,8145,Rayovac & Schroeder (NB),This stop (#8145) is northbound on the 899 block of Rayovac Dr farside Schroeder Rd,43.04657,-89.491159,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,0.0,Rayovac,899,Schroeder,POINT (-89.49115827973432 43.04657223897903)
1727,14519,8149,8149,Pilgrim & Sara (EB),This stop (#8149) is eastbound on the 6315 block of Pilgrim Rd farside Sara Rd,43.026051,-89.491977,MMT,0,,1,51,,0,0,0,0,0,111,CMAD,1,90.0,Pilgrim,6315,Sara,POINT (-89.49197634660555 43.02605323817648)
1728,14520,8152,8152,Schroeder & Saybrook (WB),This stop (#8152) is westbound on the 5800 block of Schroeder Rd farside Saybrook Rd,43.046468,-89.48025,MMT,0,,0,None,,0,0,0,0,0,000,CMAD,1,270.0,Schroeder,5800,Saybrook,POINT (-89.48024927950904 43.04647025027526)
1729,14521,8153,8153,Muir Field & Tucson (NB),This stop (#8153) is northbound on the 3149 block of Muir Field Rd farside Tucson Trl,43.017338,-89.511026,MMT,0,,1,None,,0,0,0,0,0,000,CMAD,1,0.0,Muir Field,3149,Tucson,POINT (-89.51102538581689 43.01734023116779)
1730,14522,8154,8154,Hammersley & Reetz (WB),This stop (#8154) is westbound on the 4898 block of Hammersley Rd nearside Reetz Rd,43.039161,-89.460885,MMT,0,,1,18,,0,0,0,0,0,111,CMAD,3,270.0,Hammersley,4898,Reetz,POINT (-89.46088430228977 43.0391632684884)
